;C_ID;geo;trends;ID;date;GT_DK_0;GT_DK_1;GT_DK_2;GT_DK_3;GT_DK_4;GT_DK_5;GT_DK_6;GT_DK_7;GT_DK_8;GT_DK_9;GT_DK_10;GT_DK_11;GT_DK_12;GT_DK_13;GT_DK_14;GT_DK_15;GT_DK_16;GT_DK_17;GT_DK_18;GT_DK_19;GT_DK_20;GT_DK_21;GT_NO_0;GT_NO_1;GT_NO_2;GT_NO_6;GT_NO_7;GT_NO_8;GT_NO_10;GT_NO_11;GT_SE_0;GT_SE_1;GT_SE_2;GT_SE_5;GT_SE_6;GT_SE_7;GT_SE_8;GT_SE_9;GT_SE_10;GT_SE_11
1320;NO;NO-19;NO-19;Troms;2014Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.333333333333332;18.0;2.0;13.0;4.0;54.333333333333336;57.0;8.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1321;NO;NO-19;NO-19;Troms;2014Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.666666666666668;16.666666666666668;0.6666666666666666;0.0;4.333333333333333;80.66666666666667;46.666666666666664;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1322;NO;NO-19;NO-19;Troms;2014Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.666666666666668;18.333333333333332;0.0;33.333333333333336;11.666666666666666;86.33333333333333;54.666666666666664;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1323;NO;NO-19;NO-19;Troms;2014Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;18.666666666666668;1.6666666666666667;33.666666666666664;6.666666666666667;76.33333333333333;56.0;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1324;NO;NO-19;NO-19;Troms;2015Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;23.333333333333332;3.3333333333333335;0.0;7.333333333333333;78.33333333333333;54.666666666666664;8.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1325;NO;NO-19;NO-19;Troms;2015Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.666666666666668;20.0;1.3333333333333333;32.666666666666664;8.0;85.33333333333333;60.333333333333336;7.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1326;NO;NO-19;NO-19;Troms;2015Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.666666666666668;16.666666666666668;0.6666666666666666;48.666666666666664;3.3333333333333335;89.33333333333333;50.666666666666664;4.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1327;NO;NO-19;NO-19;Troms;2015Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.333333333333332;19.666666666666668;2.0;0.0;6.333333333333333;75.66666666666667;52.666666666666664;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1328;NO;NO-19;NO-19;Troms;2016Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.333333333333332;26.666666666666668;3.3333333333333335;31.333333333333332;11.0;72.33333333333333;47.0;5.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1329;NO;NO-19;NO-19;Troms;2016Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.333333333333332;21.0;2.3333333333333335;12.333333333333334;4.333333333333333;83.33333333333333;51.333333333333336;7.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1330;NO;NO-19;NO-19;Troms;2016Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;24.0;0.0;52.333333333333336;6.333333333333333;82.0;56.666666666666664;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1331;NO;NO-19;NO-19;Troms;2016Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;20.666666666666668;1.3333333333333333;62.666666666666664;7.0;64.66666666666667;44.666666666666664;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1332;NO;NO-19;NO-19;Troms;2017Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.666666666666668;22.666666666666668;1.6666666666666667;54.333333333333336;9.0;74.0;55.333333333333336;8.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1333;NO;NO-19;NO-19;Troms;2017Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.666666666666668;28.333333333333332;2.0;40.0;9.666666666666666;69.0;56.666666666666664;8.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1334;NO;NO-19;NO-19;Troms;2017Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.666666666666668;27.333333333333332;0.6666666666666666;34.666666666666664;14.666666666666666;73.66666666666667;53.666666666666664;8.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1335;NO;NO-19;NO-19;Troms;2017Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.666666666666668;27.666666666666668;1.6666666666666667;23.0;15.333333333333334;66.0;49.666666666666664;5.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1336;NO;NO-19;NO-19;Troms;2018Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.666666666666668;36.666666666666664;3.0;11.333333333333334;21.666666666666668;74.66666666666667;63.333333333333336;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1337;NO;NO-19;NO-19;Troms;2018Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.333333333333332;29.666666666666668;0.6666666666666666;54.666666666666664;15.666666666666666;81.33333333333333;62.0;6.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1338;NO;NO-19;NO-19;Troms;2018Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;34.0;0.6666666666666666;36.333333333333336;16.333333333333332;85.66666666666667;56.0;8.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1339;NO;NO-19;NO-19;Troms;2018Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.333333333333332;34.0;0.6666666666666666;12.0;13.333333333333334;72.66666666666667;66.66666666666667;7.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1340;NO;NO-19;NO-19;Troms;2019Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;39.666666666666664;1.3333333333333333;27.0;13.333333333333334;76.0;69.0;8.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1341;NO;NO-19;NO-19;Troms;2019Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;29.0;0.6666666666666666;11.666666666666666;10.333333333333334;86.66666666666667;69.0;6.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1342;NO;NO-19;NO-19;Troms;2019Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.333333333333332;26.0;1.3333333333333333;0.0;9.333333333333334;91.0;55.333333333333336;7.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1343;NO;NO-19;NO-19;Troms;2019Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;34.0;0.0;58.0;18.0;83.0;64.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1344;NO;NO-20;NO-20;Finnmark;2004Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1345;NO;NO-20;NO-20;Finnmark;2004Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1346;NO;NO-20;NO-20;Finnmark;2004Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1347;NO;NO-20;NO-20;Finnmark;2004Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.333333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1348;NO;NO-20;NO-20;Finnmark;2005Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1349;NO;NO-20;NO-20;Finnmark;2005Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1350;NO;NO-20;NO-20;Finnmark;2005Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1351;NO;NO-20;NO-20;Finnmark;2005Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.666666666666668;0.0;0.0;0.0;0.0;33.333333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1352;NO;NO-20;NO-20;Finnmark;2006Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1353;NO;NO-20;NO-20;Finnmark;2006Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1354;NO;NO-20;NO-20;Finnmark;2006Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.666666666666664;0.0;0.0;0.0;0.0;29.0;10.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1355;NO;NO-20;NO-20;Finnmark;2006Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.333333333333336;0.0;0.0;0.0;0.0;41.333333333333336;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1356;NO;NO-20;NO-20;Finnmark;2007Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.666666666666668;8.666666666666666;0.0;0.0;0.0;22.333333333333332;33.666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1357;NO;NO-20;NO-20;Finnmark;2007Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.333333333333332;0.0;0.0;0.0;0.0;7.666666666666667;42.333333333333336;33.333333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1358;NO;NO-20;NO-20;Finnmark;2007Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.333333333333334;0.0;0.0;0.0;0.0;26.333333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1359;NO;NO-20;NO-20;Finnmark;2007Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;14.0;13.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1360;NO;NO-20;NO-20;Finnmark;2008Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.666666666666664;6.333333333333333;0.0;0.0;0.0;14.0;14.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1361;NO;NO-20;NO-20;Finnmark;2008Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;37.333333333333336;22.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1362;NO;NO-20;NO-20;Finnmark;2008Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.666666666666666;33.333333333333336;0.0;0.0;18.333333333333332;34.0;35.333333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1363;NO;NO-20;NO-20;Finnmark;2008Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.333333333333334;0.0;0.0;0.0;0.0;6.333333333333333;24.666666666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1364;NO;NO-20;NO-20;Finnmark;2009Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.333333333333336;0.0;0.0;0.0;0.0;27.666666666666668;19.333333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1365;NO;NO-20;NO-20;Finnmark;2009Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.333333333333336;0.0;0.0;0.0;33.333333333333336;28.333333333333332;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1366;NO;NO-20;NO-20;Finnmark;2009Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.666666666666666;0.0;0.0;0.0;0.0;14.0;16.333333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1367;NO;NO-20;NO-20;Finnmark;2009Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;5.333333333333333;0.0;0.0;0.0;24.666666666666668;13.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1368;NO;NO-20;NO-20;Finnmark;2010Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.666666666666668;6.333333333333333;0.0;0.0;0.0;24.333333333333332;30.666666666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1369;NO;NO-20;NO-20;Finnmark;2010Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.333333333333334;5.333333333333333;0.0;0.0;0.0;23.666666666666668;7.333333333333333;11.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1370;NO;NO-20;NO-20;Finnmark;2010Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.666666666666664;7.0;0.0;0.0;0.0;21.666666666666668;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1371;NO;NO-20;NO-20;Finnmark;2010Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.333333333333334;5.0;0.0;0.0;0.0;12.0;29.0;10.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1372;NO;NO-20;NO-20;Finnmark;2011Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.333333333333333;3.3333333333333335;2.0;0.0;4.333333333333333;15.0;12.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1373;NO;NO-20;NO-20;Finnmark;2011Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.666666666666666;2.6666666666666665;2.0;0.0;4.333333333333333;14.333333333333334;9.0;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1374;NO;NO-20;NO-20;Finnmark;2011Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.666666666666666;3.3333333333333335;0.0;0.0;0.0;15.0;7.333333333333333;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1375;NO;NO-20;NO-20;Finnmark;2011Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;3.0;0.0;24.0;1.6666666666666667;12.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1376;NO;NO-20;NO-20;Finnmark;2012Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.666666666666666;2.3333333333333335;1.3333333333333333;0.0;0.0;15.0;14.666666666666666;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1377;NO;NO-20;NO-20;Finnmark;2012Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.3333333333333335;1.6666666666666667;0.0;0.0;14.0;14.666666666666666;4.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1378;NO;NO-20;NO-20;Finnmark;2012Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.333333333333334;2.3333333333333335;0.0;0.0;3.6666666666666665;11.333333333333334;11.0;4.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1379;NO;NO-20;NO-20;Finnmark;2012Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.333333333333334;2.0;0.0;0.0;3.3333333333333335;14.666666666666666;14.333333333333334;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1380;NO;NO-20;NO-20;Finnmark;2013Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.333333333333334;2.6666666666666665;1.3333333333333333;0.0;1.3333333333333333;14.333333333333334;14.333333333333334;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1381;NO;NO-20;NO-20;Finnmark;2013Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.666666666666666;2.6666666666666665;1.0;0.0;2.3333333333333335;14.0;14.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1382;NO;NO-20;NO-20;Finnmark;2013Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.666666666666666;2.6666666666666665;0.0;18.0;4.333333333333333;14.333333333333334;13.333333333333334;2.6666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1383;NO;NO-20;NO-20;Finnmark;2013Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.333333333333334;2.3333333333333335;1.0;15.333333333333334;2.6666666666666665;15.333333333333334;13.0;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1384;NO;NO-20;NO-20;Finnmark;2014Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;2.6666666666666665;0.0;0.0;5.0;22.0;15.666666666666666;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1385;NO;NO-20;NO-20;Finnmark;2014Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.333333333333334;4.0;2.0;33.333333333333336;4.0;30.666666666666668;15.666666666666666;2.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1386;NO;NO-20;NO-20;Finnmark;2014Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.333333333333334;4.0;0.0;17.0;4.333333333333333;36.333333333333336;14.0;3.3333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
