date,target_actual,ID,jobs,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other,population,high_edu_share,labour_force_share,urban_share,country,GT_DK_0,GT_DK_1,GT_DK_2,GT_DK_3,GT_DK_4,GT_DK_5,GT_DK_6,GT_DK_7,GT_DK_8,GT_DK_9,GT_DK_10,GT_DK_11,GT_DK_12,GT_DK_13,GT_DK_14,GT_DK_15,GT_DK_16,GT_DK_17,GT_DK_18,GT_DK_19,GT_DK_20,GT_DK_21
2016-04-01,5.35,Central Denmark,2.386342229199372,0.130298273155416,0.17362637362637362,0.2797488226059655,0.33704866562009417,0.33736263736263733,0.22653061224489796,0.28728414442700156,0.3298273155416013,0.3585557299843014,0.35588697017268445,1293309,15.898984697392502,48.58427027106438,85.03720032195109,DK,37.02,58.3,81.08,36.81,57.95,82.08,38.97,50.0,11.54,29.25,67.35,84.49,34.43,20.83,33.21,11.84,22.42,44.8,29.41,64.93,35.38,44.93
2016-07-01,6.11,Central Denmark,2.2157232704402516,0.1460691823899371,0.19732704402515722,0.2690251572327044,0.31792452830188683,0.3018867924528302,0.21525157232704403,0.1982704402515723,0.33034591194968554,0.34261006289308177,0.3050314465408805,1295584,16.491867760021734,48.15952188356757,85.17553127999004,DK,36.26,60.32,86.87,42.01,59.47,83.75,33.82,50.0,9.62,27.89,53.88,77.55,41.04,21.97,38.49,11.4,40.36,39.07,29.83,60.76,36.82,60.79
2016-10-01,4.6,Central Denmark,1.9451908396946567,0.13374045801526718,0.18595419847328246,0.2668702290076336,0.2546564885496183,0.25206106870229006,0.19343511450381679,0.1981679389312977,0.28748091603053433,0.3035114503816794,0.28610687022900766,1297738,16.464494374057008,47.27887139006487,85.21464105667705,DK,38.17,59.92,83.78,35.76,66.67,67.5,38.97,48.96,6.73,27.55,50.61,75.1,43.4,18.18,45.28,10.09,25.11,49.1,29.41,56.25,37.55,39.21
2017-01-01,6.08,Central Denmark,2.3022222222222224,0.15619047619047619,0.2096825396825397,0.2909523809523809,0.326984126984127,0.31222222222222223,0.2323809523809524,0.18841269841269842,0.36,0.3796825396825397,0.36333333333333334,1302897,16.399300942438273,47.98724074120978,85.1775952743491,DK,37.02,69.64,93.05,42.71,74.24,90.83,55.15,53.47,8.65,30.61,62.45,95.51,58.49,20.08,36.6,11.84,31.39,56.63,31.09,65.97,43.68,61.67
2017-04-01,5.01,Central Denmark,2.238377535101404,0.15132605304212168,0.19001560062402498,0.2684867394695788,0.31357254290171604,0.3254290171606864,0.20421216848673945,0.26786271450858035,0.3174726989079563,0.33151326053042124,0.3382215288611544,1304253,16.38225098964695,48.38195350135288,85.21366245659394,DK,34.35,55.06,84.94,36.46,62.5,79.58,32.35,50.69,9.62,25.51,65.31,88.57,46.7,21.97,41.51,10.96,43.05,56.99,26.05,63.89,49.46,44.05
2017-07-01,5.92,Central Denmark,2.044600938967136,0.1427230046948357,0.17120500782472614,0.26165884194053207,0.2962441314553991,0.29358372456964005,0.20344287949921755,0.20579029733959311,0.29546165884194053,0.28450704225352114,0.31627543035993744,1306202,16.928315834763687,48.215062448227755,85.3515421045137,DK,28.63,58.7,88.42,40.28,68.56,82.92,43.38,51.04,7.69,30.95,64.49,69.8,37.74,15.91,52.45,13.6,43.05,51.97,29.83,66.32,31.05,47.14
2017-10-01,5.01,Central Denmark,2.229742033383915,0.15144157814871018,0.1874051593323217,0.2883156297420334,0.27223065250379364,0.3009104704097117,0.22109256449165401,0.24688922610015177,0.34051593323217,0.35629742033383915,0.34006069802731415,1308253,16.901776644120062,47.86804540100424,85.34519125887729,DK,27.86,62.75,80.69,35.42,61.36,70.42,40.44,50.35,6.73,29.59,58.78,72.24,44.81,12.12,43.02,11.4,37.67,45.88,39.5,60.42,37.18,68.72
2018-01-01,4.69,Central Denmark,2.424882629107981,0.16917057902973398,0.2056338028169014,0.3009389671361502,0.33067292644757434,0.3433489827856025,0.2348982785602504,0.20031298904538342,0.37981220657276993,0.3816901408450704,0.40876369327073553,1312985,16.84086261457671,48.552869225467155,85.38263156090892,DK,37.02,67.21,93.05,43.75,68.94,78.33,45.59,56.25,7.69,31.29,77.96,90.2,29.25,13.26,51.32,23.68,29.6,64.87,47.9,73.96,43.68,60.79
2018-04-01,5.09,Central Denmark,2.419515885022693,0.13797276853252646,0.18623298033282903,0.26202723146747353,0.36520423600605145,0.3880484114977307,0.1995461422087746,0.27216338880484114,0.33645990922844177,0.35703479576399394,0.4078668683812406,1313596,16.833029333219653,48.718415707721405,85.39023230055679,DK,28.24,72.06,83.78,40.62,65.91,80.83,57.35,47.57,7.69,25.85,68.16,80.82,33.02,18.18,31.32,14.91,32.29,51.97,33.19,62.85,32.49,66.08
2018-07-01,4.98,Central Denmark,1.944610778443114,0.1309880239520958,0.18712574850299402,0.24580838323353293,0.2823353293413174,0.29505988023952096,0.18697604790419162,0.18697604790419162,0.2952095808383234,0.29790419161676646,0.2892215568862275,1314898,17.350775497415007,49.226540005384464,85.4326469775714,DK,30.92,76.11,89.19,37.5,67.05,82.5,29.41,46.88,5.77,23.47,63.67,84.08,42.45,20.08,33.96,12.72,23.32,43.73,26.47,61.46,35.02,55.95
2018-10-01,4.67,Central Denmark,2.0743589743589745,0.14283559577677224,0.1918552036199095,0.25912518853695327,0.2601809954751131,0.2621417797888386,0.20935143288084465,0.2233785822021116,0.32096530920060334,0.33333333333333337,0.3177978883861237,1316368,17.33139973016664,48.19499790332187,85.47794004088121,DK,35.5,58.7,85.33,40.97,58.71,81.67,41.18,48.96,4.81,25.51,61.63,91.02,40.57,22.35,38.11,10.96,27.35,42.29,34.45,55.56,31.77,100.0
2019-01-01,5.17,Central Denmark,2.2840361445783133,0.15617469879518073,0.18268072289156626,0.26385542168674697,0.2927710843373494,0.3304216867469879,0.2253012048192771,0.1832831325301205,0.3566265060240964,0.38117469879518073,0.409789156626506,1320570,17.276251921518732,48.76292585777353,85.43978436039126,DK,30.92,72.47,95.75,42.01,69.7,81.67,33.09,53.82,4.81,28.91,71.02,79.59,50.47,22.35,34.34,13.16,52.91,57.35,34.03,70.49,38.63,97.36
2019-04-01,4.64,Central Denmark,2.2768094534711967,0.1324963072378139,0.1862629246676514,0.2505169867060561,0.30930576070901034,0.351698670605613,0.19940915805022158,0.23530280649926147,0.31831610044313147,0.331314623338257,0.42614475627769566,1320678,17.27483913565608,48.76745959272434,85.47894202826123,DK,31.68,53.85,83.01,36.46,59.85,77.5,32.35,48.96,5.77,26.19,63.67,72.65,33.96,14.39,46.42,11.84,29.15,51.25,29.83,55.21,34.66,79.3
2019-07-01,5.15,Central Denmark,1.7226047904191615,0.12155688622754492,0.15164670658682633,0.20538922155688621,0.2281437125748503,0.2962574850299401,0.1598802395209581,0.15808383233532933,0.24520958083832337,0.2408682634730539,0.2540419161676647,1321790,17.75017211508636,48.78600080194282,85.5584746723676,DK,25.19,56.68,97.3,39.58,62.5,84.58,34.56,52.08,5.77,27.21,67.35,76.73,33.96,17.05,35.85,11.84,25.56,53.05,32.35,65.97,35.74,70.04
2008-01-01,4.84,North Denmark,,,,,,,,,,,,576972,11.340065029152196,50.80619163494936,79.22840103159255,DK,21.37,43.72,86.1,89.58,43.18,36.67,19.12,62.85,83.65,48.64,42.86,48.98,40.09,21.21,41.13,21.49,0.0,37.63,42.44,54.86,18.41,63.88
2008-04-01,3.29,North Denmark,2.4674740484429067,0.071280276816609,0.13875432525951556,0.22249134948096888,0.48373702422145326,0.3782006920415225,0.15951557093425606,0.3615916955017301,0.3231833910034602,0.43771626297577854,0.19342560553633217,578839,11.303488534808473,48.91991901029476,79.22242998235967,DK,29.77,41.3,85.33,56.94,32.58,17.5,11.03,63.89,65.38,43.88,31.02,24.9,30.66,28.03,21.89,78.95,21.97,43.73,79.41,53.47,26.71,15.42
2008-07-01,3.27,North Denmark,1.6917763157894739,0.049342105263157895,0.12335526315789473,0.16973684210526316,0.32203947368421054,0.26875,0.12236842105263158,0.2108552631578947,0.19802631578947366,0.2914473684210526,0.13388157894736843,579148,11.63968450206165,49.81787556893919,79.33385818361604,DK,28.63,37.65,90.35,64.24,45.45,54.17,11.03,68.06,71.15,57.14,34.29,37.14,45.75,31.44,26.79,20.18,26.01,24.01,19.33,42.36,25.63,14.1
2008-10-01,3.93,North Denmark,1.2732026143790849,0.050980392156862744,0.09117647058823529,0.1415032679738562,0.19640522875816993,0.14509803921568626,0.10522875816993463,0.18823529411764706,0.1627450980392157,0.27647058823529413,0.09705882352941177,579602,11.630567182307859,49.840074740942924,79.32209418621322,DK,15.65,27.53,88.42,66.32,41.67,38.33,30.15,65.62,68.27,48.3,44.9,37.14,53.3,19.32,35.85,23.25,19.73,32.97,18.07,48.61,23.1,13.22
2009-01-01,7.01,North Denmark,1.1898360655737705,0.03344262295081967,0.07114754098360657,0.10622950819672132,0.21704918032786885,0.09081967213114754,0.09508196721311475,0.17934426229508196,0.14491803278688525,0.3016393442622951,0.09868852459016395,580391,11.614756259142544,49.03332408669328,79.3139798627824,DK,31.68,45.34,100.0,64.58,50.38,23.33,35.29,85.76,69.23,76.19,61.63,41.63,48.58,22.73,41.89,26.32,17.49,46.95,24.79,56.6,30.32,55.95
2009-04-01,7.4,North Denmark,1.1968152866242037,0.025796178343949042,0.04554140127388535,0.10573248407643313,0.2410828025477707,0.09745222929936306,0.07898089171974522,0.23662420382165603,0.11210191082802548,0.2732484076433121,0.11910828025477706,580515,11.612275307270265,47.62347226169866,79.33989644452646,DK,33.21,44.53,80.69,64.58,29.92,35.0,25.74,69.1,60.58,81.63,64.49,37.96,43.87,27.27,42.64,23.68,54.26,42.29,21.43,49.31,31.77,12.33
2009-07-01,7.32,North Denmark,0.9086816720257235,0.018006430868167205,0.036655948553054665,0.09099678456591641,0.187459807073955,0.07427652733118971,0.07684887459807074,0.15241157556270096,0.09903536977491961,0.19517684887459807,0.08070739549839229,579908,11.93896273201956,47.618698138325385,79.54935058667806,DK,39.69,47.37,84.56,61.11,34.85,27.92,14.71,94.1,76.92,85.37,64.08,40.0,46.7,32.58,26.42,10.96,33.63,36.2,22.69,55.56,34.3,37.89
2009-10-01,8.39,North Denmark,0.8742038216560509,0.025477707006369425,0.0464968152866242,0.09808917197452229,0.14585987261146496,0.05095541401273885,0.09458598726114649,0.14777070063694267,0.09554140127388536,0.2070063694267516,0.07643312101910828,579741,11.942401865660699,48.09498034467116,79.53776776873475,DK,32.82,38.06,72.2,75.35,40.91,35.83,22.79,82.99,68.27,79.25,60.82,25.71,31.6,12.88,34.34,22.81,63.23,29.75,13.87,49.31,25.63,22.47
2010-01-01,8.14,North Denmark,1.2090604026845637,0.02953020134228188,0.060738255033557044,0.12651006711409396,0.22651006711409397,0.08926174496644296,0.12114093959731544,0.16644295302013423,0.1268456375838926,0.2684563758389262,0.14328859060402685,579689,11.943473138182714,47.71669809156289,79.5294841023519,DK,40.08,54.66,85.71,79.86,46.21,41.25,25.74,90.62,85.58,98.64,86.53,39.59,50.47,24.24,38.11,11.84,43.05,33.33,19.33,50.35,25.99,29.96
2010-04-01,8.14,North Denmark,1.222033898305085,0.04033898305084746,0.07288135593220339,0.11593220338983051,0.2677966101694915,0.09322033898305085,0.12067796610169491,0.17152542372881355,0.1223728813559322,0.21457627118644068,0.15423728813559323,579628,11.94473006825067,47.247976288240054,79.56776721253742,DK,32.44,48.58,71.04,73.61,42.05,55.83,24.26,76.04,61.54,92.18,100.0,29.8,29.25,15.91,47.92,15.79,71.75,53.41,24.37,41.67,29.96,38.77
2010-07-01,7.39,North Denmark,1.0698305084745763,0.033220338983050844,0.07355932203389831,0.1183050847457627,0.19491525423728814,0.09559322033898306,0.1152542372881356,0.1440677966101695,0.10677966101694915,0.19694915254237286,0.14033898305084747,579489,12.234054485935022,47.229597110557755,79.94478940789747,DK,45.8,49.8,80.69,90.97,43.94,41.25,33.09,73.26,55.77,88.44,62.04,43.27,36.32,48.11,22.26,17.98,75.78,40.5,26.05,33.33,31.41,53.3
2010-10-01,7.5,North Denmark,0.9915492957746479,0.03767605633802817,0.06514084507042253,0.12922535211267605,0.1566901408450704,0.08556338028169015,0.12429577464788734,0.14964788732394366,0.11514084507042252,0.15774647887323942,0.13239436619718312,579422,12.235469139936006,47.33855462857813,79.94982440032929,DK,25.57,56.28,60.23,68.06,37.88,22.5,36.03,74.31,55.77,73.81,64.08,51.84,63.21,22.73,26.04,12.72,33.18,39.43,22.27,47.92,26.71,67.4
2011-01-01,9.93,North Denmark,1.2860714285714285,0.05071428571428572,0.0907142857142857,0.12928571428571428,0.22535714285714287,0.1117857142857143,0.1525,0.13285714285714284,0.16142857142857145,0.21749999999999997,0.23785714285714288,579275,12.238574079668552,47.65217556428294,79.97426231571905,DK,38.17,50.61,82.63,83.33,49.24,30.0,17.65,86.11,45.19,82.31,68.16,37.14,29.72,21.21,38.11,22.37,47.09,56.27,24.79,48.96,46.21,37.89
2011-04-01,7.86,North Denmark,1.2695035460992907,0.0574468085106383,0.09539007092198581,0.13156028368794326,0.24539007092198584,0.1375886524822695,0.13404255319148936,0.1528368794326241,0.13581560283687943,0.16666666666666669,0.20106382978723406,579829,12.226880683787803,46.959965783015356,79.99402179537599,DK,35.88,46.15,74.13,80.9,40.53,37.5,21.32,74.65,49.04,70.75,50.2,34.69,41.04,21.21,34.72,12.72,39.01,47.31,29.83,45.14,40.07,21.59
2011-07-01,7.58,North Denmark,1.049642857142857,0.055,0.09535714285714286,0.12035714285714286,0.17785714285714285,0.12607142857142858,0.12035714285714286,0.12107142857142857,0.10892857142857143,0.15,0.14357142857142857,579787,12.537017904851265,47.352574307461175,80.16947308103309,DK,40.84,43.32,76.45,72.57,39.77,20.42,14.71,71.53,53.85,70.75,64.49,42.04,46.7,22.35,31.7,18.42,36.77,55.91,20.17,50.69,32.85,21.15
2011-10-01,7.83,North Denmark,1.0375451263537905,0.053790613718411553,0.08411552346570397,0.11949458483754513,0.15379061371841155,0.11588447653429602,0.11696750902527077,0.11299638989169675,0.12418772563176894,0.16895306859205775,0.15956678700361013,579824,12.536217886807027,46.80549097657219,80.12690404293133,DK,45.8,40.49,65.64,62.15,32.2,28.33,16.18,74.31,50.0,73.47,69.8,33.06,46.7,29.55,44.53,17.11,20.63,62.01,35.71,56.6,47.29,37.0
2012-01-01,9.19,North Denmark,1.4391459074733095,0.07081850533807829,0.11708185053380783,0.1676156583629893,0.23167259786476868,0.14626334519572953,0.16370106761565836,0.1469750889679715,0.1804270462633452,0.24199288256227758,0.22313167259786476,580293,12.526085960023645,47.217526318601124,80.13261530016538,DK,43.13,44.13,76.06,89.58,40.15,31.67,16.18,84.03,44.23,84.35,76.33,37.96,52.36,28.79,71.7,19.74,31.39,93.55,39.5,65.28,88.09,32.16
2012-04-01,8.66,North Denmark,1.523321554770318,0.0607773851590106,0.08657243816254416,0.15406360424028268,0.2756183745583039,0.1855123674911661,0.1607773851590106,0.20530035335689045,0.1558303886925795,0.2385159010600707,0.22296819787985867,579996,12.532500224139474,46.91336664390789,80.17567212842972,DK,34.35,41.7,66.41,76.39,34.47,21.67,14.71,82.64,45.19,64.97,71.02,50.2,45.75,36.36,49.06,23.25,44.84,74.19,37.82,55.56,74.37,33.48
2012-07-01,8.3,North Denmark,1.1916967509025271,0.048014440433213,0.07509025270758123,0.12454873646209387,0.20613718411552345,0.15740072202166067,0.12707581227436823,0.14332129963898918,0.11046931407942238,0.19819494584837546,0.18014440433212997,579595,12.812567396199071,46.731798928562185,80.34914071899057,DK,54.58,35.63,67.95,78.12,51.14,16.67,12.5,75.0,45.19,73.13,66.94,41.22,39.62,34.85,56.23,17.11,45.74,65.95,27.73,47.22,62.82,16.74
2012-10-01,7.5,North Denmark,1.2263537906137185,0.041155234657039706,0.1003610108303249,0.1375451263537906,0.16606498194945848,0.14115523465703972,0.13790613718411554,0.1375451263537906,0.13465703971119133,0.2231046931407942,0.18664259927797833,579332,12.818383931838738,46.3199736938405,80.29883651731423,DK,53.05,36.03,60.62,68.75,41.67,22.92,29.41,66.67,57.69,64.63,50.2,46.53,45.28,16.67,53.58,18.86,56.05,46.59,34.45,47.92,50.18,29.07
2013-01-01,8.03,North Denmark,1.352142857142857,0.04428571428571428,0.09464285714285715,0.13535714285714287,0.23892857142857143,0.16285714285714287,0.1357142857142857,0.14035714285714285,0.14785714285714285,0.2671428571428572,0.19892857142857143,580273,12.797596993139438,46.56720543606199,80.30875241195292,DK,56.11,49.39,71.81,65.62,52.27,37.92,19.12,75.0,51.92,73.81,73.88,45.71,39.62,21.59,53.58,19.74,37.22,69.18,29.41,53.12,68.95,22.91
2013-04-01,7.01,North Denmark,1.6317518248175182,0.05474452554744526,0.10145985401459855,0.15583941605839416,0.27846715328467153,0.2273722627737226,0.14124087591240875,0.2324817518248175,0.16715328467153284,0.28175182481751826,0.24890510948905106,580272,12.797619047619047,46.1664133371936,80.41038967953806,DK,50.38,36.84,66.02,69.1,49.62,33.33,14.71,74.65,20.19,62.93,60.82,44.08,33.02,20.83,43.77,21.49,28.7,60.57,31.93,48.96,47.65,28.19
2013-07-01,7.45,North Denmark,1.2025830258302583,0.03985239852398524,0.08892988929889299,0.14612546125461257,0.18118081180811807,0.16273062730627308,0.11586715867158671,0.15645756457564575,0.12878228782287823,0.2077490774907749,0.1859778597785978,579849,13.082716362363305,46.16918197668703,80.508570644804,DK,47.71,39.68,69.5,72.22,54.92,40.42,11.76,84.38,17.31,64.29,64.08,36.33,34.91,26.52,35.09,16.23,54.26,51.61,25.21,46.53,41.52,24.67
2013-10-01,5.84,North Denmark,1.1953900709219858,0.047163120567375885,0.08652482269503546,0.1404255319148936,0.16595744680851063,0.12659574468085105,0.12340425531914895,0.1443262411347518,0.15070921985815602,0.21524822695035462,0.18936170212765957,579864,13.082377936895547,46.203870217844184,80.50976143432759,DK,64.5,35.22,62.16,52.08,46.59,31.67,18.38,74.65,17.31,54.08,55.92,31.02,36.79,32.95,47.55,19.74,39.91,63.8,30.25,46.53,49.46,41.85
2014-01-01,7.55,North Denmark,1.6470802919708027,0.05547445255474452,0.11605839416058394,0.1967153284671533,0.24854014598540147,0.2051094890510949,0.15364963503649634,0.18722627737226277,0.18686131386861315,0.3383211678832117,0.24014598540145984,580886,13.059361045024323,46.4165292329304,80.52000583235264,DK,43.13,49.39,81.47,71.53,66.29,33.75,18.38,86.11,18.27,61.22,70.2,41.22,36.79,27.65,33.96,22.81,37.67,57.71,27.73,49.31,58.12,32.6
2014-04-01,6.64,North Denmark,1.6025179856115106,0.04892086330935252,0.10575539568345323,0.15899280575539568,0.23776978417266187,0.16366906474820142,0.13381294964028778,0.3010791366906475,0.1658273381294964,0.26079136690647486,0.252158273381295,581057,13.055517789132564,45.938198834193535,80.56800944198034,DK,46.56,44.13,73.36,56.25,70.45,39.58,19.12,78.47,18.27,52.72,66.94,42.86,29.25,33.33,33.21,13.6,51.12,55.91,32.35,47.57,44.04,16.74
2014-07-01,7.39,North Denmark,1.3223776223776225,0.038111888111888106,0.10244755244755244,0.1597902097902098,0.20804195804195805,0.14825174825174825,0.1346153846153846,0.20594405594405596,0.16258741258741258,0.21538461538461537,0.16748251748251747,581115,13.363964103490705,46.29383340646859,80.76153330096203,DK,43.89,44.13,75.29,59.03,64.02,27.92,14.71,80.9,16.35,55.44,59.18,47.35,29.25,42.05,35.09,15.79,77.58,52.33,26.05,42.01,43.32,37.0
2014-10-01,6.76,North Denmark,1.4704225352112676,0.0630281690140845,0.11514084507042252,0.19295774647887326,0.17077464788732394,0.12711267605633803,0.13415492957746478,0.26795774647887327,0.2073943661971831,0.2890845070422535,0.18098591549295776,581340,13.358791756975265,45.630784050641616,80.73111686647817,DK,47.71,37.65,71.43,59.03,57.95,29.58,16.18,72.92,18.27,52.04,55.1,35.1,39.62,28.41,46.04,15.35,49.33,48.03,28.15,42.36,36.82,40.09
2015-01-01,7.12,North Denmark,1.6594306049822063,0.058362989323843414,0.12135231316725979,0.199288256227758,0.23167259786476868,0.16227758007117438,0.17508896797153026,0.21067615658362987,0.2288256227758007,0.3295373665480427,0.24590747330960855,582413,13.334180384023025,45.83241273803986,80.71750837984982,DK,61.07,49.39,80.31,58.68,62.12,35.0,20.59,77.43,16.35,59.18,76.73,47.76,45.75,27.65,47.92,16.67,56.5,63.44,33.61,51.04,46.93,49.34
2015-04-01,6.6,North Denmark,1.71067615658363,0.059430604982206404,0.12348754448398577,0.19430604982206406,0.25338078291814947,0.20427046263345197,0.16690391459074733,0.25551601423487547,0.18327402135231316,0.28007117437722423,0.2754448398576513,582632,13.329168325804279,45.7735551771959,80.76865004780367,DK,46.95,44.94,75.68,55.21,59.09,23.75,18.38,73.26,13.46,50.68,63.27,49.39,42.45,28.79,33.58,17.11,30.94,48.75,28.15,47.22,46.93,37.89
2015-07-01,6.25,North Denmark,1.4805555555555556,0.06041666666666667,0.11770833333333333,0.1684027777777778,0.190625,0.1829861111111111,0.15104166666666666,0.19305555555555556,0.18020833333333333,0.22604166666666667,0.25729166666666664,582664,13.724719563933933,46.1672593467247,80.83607373455288,DK,40.84,45.75,84.17,51.04,58.71,32.92,19.85,71.18,12.5,51.7,71.43,34.29,31.6,21.59,32.45,18.86,62.33,50.54,29.83,47.22,38.27,36.12
2015-10-01,6.14,North Denmark,1.7086805555555555,0.07777777777777778,0.11770833333333333,0.2204861111111111,0.19722222222222224,0.1736111111111111,0.15625,0.246875,0.23993055555555556,0.3010416666666667,0.27951388888888884,583471,13.705736874669006,46.244613699738295,80.8300372267367,DK,51.91,44.13,74.9,48.61,62.5,31.67,10.29,65.28,10.58,46.26,66.53,45.71,25.94,10.61,30.19,15.79,51.57,46.95,29.41,39.93,35.74,35.68
2016-01-01,7.17,North Denmark,2.060649819494585,0.08953068592057761,0.13429602888086642,0.2306859205776173,0.2740072202166065,0.22382671480144406,0.2101083032490975,0.24187725631768953,0.29422382671480146,0.4194945848375451,0.3368231046931408,584918,13.671830923308908,46.14757795109743,80.88049747416467,DK,50.38,45.34,85.71,60.07,68.94,30.42,13.24,57.99,10.58,34.69,73.06,47.35,46.7,21.97,31.7,18.86,32.29,51.61,21.85,44.79,36.46,33.04
2016-04-01,5.57,North Denmark,2.0731182795698926,0.08422939068100359,0.12508960573476702,0.2161290322580645,0.3240143369175627,0.31362007168458783,0.16344086021505377,0.28745519713261647,0.2716845878136201,0.34086021505376346,0.3139784946236559,585499,13.658264147334151,46.09674824380571,80.88313950312086,DK,43.13,42.91,78.38,55.9,60.23,32.08,17.65,50.35,11.54,28.91,56.33,43.67,30.66,18.18,22.26,10.96,27.35,41.94,28.57,42.36,28.88,22.47
2016-07-01,5.96,North Denmark,1.8369337979094076,0.08292682926829269,0.13031358885017422,0.23519163763066203,0.267595818815331,0.22996515679442509,0.15958188153310104,0.20662020905923345,0.2268292682926829,0.3310104529616725,0.28850174216027874,585769,14.199795482519555,46.43302052515582,81.07746840543486,DK,37.4,35.22,76.83,47.57,61.36,30.0,11.03,46.18,7.69,27.89,65.31,49.8,45.28,12.88,15.47,10.96,41.7,39.78,27.73,35.76,30.32,32.6
2016-10-01,6.01,North Denmark,1.6705263157894736,0.08947368421052632,0.13789473684210526,0.19964912280701755,0.196140350877193,0.18666666666666668,0.16947368421052633,0.19824561403508772,0.23298245614035087,0.3066666666666667,0.2828070175438597,586104,14.191679292412267,46.89075147072874,81.1145183221215,DK,42.75,33.2,80.31,50.69,67.05,37.5,13.24,47.22,8.65,28.23,50.61,34.69,38.21,7.58,21.51,10.53,33.63,49.1,28.57,40.62,32.49,34.8
2017-01-01,6.62,North Denmark,1.7547703180212013,0.10459363957597172,0.15371024734982333,0.20812720848056537,0.24734982332155478,0.23321554770318023,0.17985865724381628,0.16325088339222615,0.2363957597173145,0.30918727915194344,0.30353356890459365,587421,14.159861496269286,45.85801154538228,81.08377295418383,DK,38.93,48.58,89.58,52.78,62.88,39.17,19.85,54.17,7.69,30.61,65.31,46.12,32.55,20.45,36.98,15.79,42.6,54.84,28.57,41.32,44.4,39.21
2017-04-01,6.2,North Denmark,1.7923344947735194,0.08745644599303136,0.13588850174216027,0.19477351916376306,0.25749128919860625,0.2651567944250871,0.1508710801393728,0.2310104529616725,0.2268292682926829,0.29198606271777,0.29477351916376304,587335,14.161934841274572,47.0246384090851,81.11122085351629,DK,37.02,33.6,81.08,39.58,67.8,33.75,13.24,45.14,6.73,25.51,67.76,43.67,36.32,20.08,24.15,16.23,47.09,52.33,26.47,37.5,25.27,33.04
2017-07-01,5.67,North Denmark,1.67992700729927,0.09635036496350365,0.13759124087591243,0.20145985401459854,0.21240875912408758,0.291970802919708,0.16094890510948903,0.1726277372262774,0.21788321167883212,0.2583941605839416,0.27883211678832115,587446,14.571722337031828,46.959965681952035,81.24722187230826,DK,31.3,32.79,80.69,45.83,67.05,30.0,9.56,51.74,8.65,31.29,73.06,50.61,35.85,16.29,26.04,16.23,42.6,42.29,28.99,38.54,34.66,37.0
2017-10-01,4.32,North Denmark,1.8446808510638297,0.10106382978723404,0.15425531914893617,0.21843971631205672,0.21737588652482268,0.275177304964539,0.16737588652482271,0.21418439716312057,0.24964539007092199,0.30354609929078014,0.3177304964539007,587611,14.567630626383787,46.75542152886859,81.23858998555167,DK,30.53,45.75,77.99,45.49,59.09,36.25,9.56,47.22,7.69,30.95,69.39,41.63,28.77,15.91,23.77,14.04,42.6,49.46,28.99,38.89,30.69,32.6
2018-01-01,6.76,North Denmark,2.1787769784172664,0.10935251798561152,0.16654676258992807,0.25,0.3057553956834532,0.3251798561151079,0.20215827338129497,0.21870503597122304,0.2938848920863309,0.39496402877697845,0.36762589928057554,588962,14.534214431491337,46.54747504932406,81.2748270686394,DK,37.4,43.32,85.33,49.65,65.91,34.17,11.76,54.17,4.81,32.99,84.9,55.92,47.17,15.53,44.15,29.39,39.91,59.14,42.02,53.47,36.1,31.28
2018-04-01,5.0,North Denmark,2.17153024911032,0.10213523131672599,0.16725978647686834,0.22277580071174374,0.31779359430604986,0.36049822064056936,0.16263345195729537,0.2672597864768683,0.2604982206405694,0.3427046263345196,0.36619217081850536,589148,14.5296258325582,46.75599340063958,81.27429101006882,DK,28.63,38.87,74.9,46.53,60.23,36.67,11.03,47.57,6.73,27.55,75.1,44.49,26.89,21.21,20.75,19.74,26.01,45.16,31.51,43.4,31.05,29.96
2018-07-01,6.16,North Denmark,1.7978571428571426,0.08964285714285715,0.135,0.1957142857142857,0.2735714285714286,0.28785714285714287,0.15107142857142858,0.2067857142857143,0.21464285714285714,0.3053571428571428,0.2885714285714286,588766,14.899297853476591,47.065781651793756,81.35386927913636,DK,27.1,51.82,83.01,41.67,61.74,35.83,8.82,48.61,5.77,27.21,66.94,38.37,28.77,12.12,24.15,17.54,37.22,40.14,24.37,38.89,24.91,32.16
2018-10-01,4.84,North Denmark,1.690068493150685,0.08458904109589041,0.1523972602739726,0.20205479452054795,0.19315068493150686,0.26164383561643834,0.16438356164383564,0.1996575342465753,0.22465753424657534,0.2982876712328767,0.2702054794520548,588888,14.896211164092323,47.03614948852753,81.39666083880543,DK,37.02,32.39,79.54,44.44,59.09,34.17,16.91,48.26,6.73,25.51,53.88,45.31,29.72,16.67,20.38,16.67,25.56,44.09,30.67,32.99,25.27,56.39
2019-01-01,6.48,North Denmark,1.880622837370242,0.09515570934256055,0.14359861591695502,0.19411764705882353,0.2640138408304498,0.2847750865051903,0.17854671280276815,0.16920415224913496,0.25397923875432526,0.3494809688581315,0.342560553633218,590010,14.867883595193305,46.69258317655633,81.35493484871651,DK,38.93,38.06,91.12,47.22,73.11,30.83,12.5,54.86,5.77,31.63,75.1,55.92,32.08,14.77,34.72,19.74,47.53,59.14,26.89,44.79,29.96,39.21
