date,target_actual,ID,jobs,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other,population,high_edu_share,labour_force_share,urban_share,country,GT_DK_0,GT_DK_1,GT_DK_2,GT_DK_3,GT_DK_4,GT_DK_5,GT_DK_6,GT_DK_7,GT_DK_8,GT_DK_9,GT_DK_10,GT_DK_11,GT_DK_12,GT_DK_13,GT_DK_14,GT_DK_15,GT_DK_16,GT_DK_17,GT_DK_18,GT_DK_19,GT_DK_20,GT_DK_21,GT_NO_0,GT_NO_1,GT_NO_2,GT_NO_6,GT_NO_7,GT_NO_8,GT_NO_10,GT_NO_11,GT_SE_0,GT_SE_1,GT_SE_2,GT_SE_5,GT_SE_6,GT_SE_7,GT_SE_8,GT_SE_9,GT_SE_10,GT_SE_11
2010-07-01,7.01,Jönköping,0.13235294117647062,0.04581447963800906,0.07183257918552037,0.09615384615384617,0.1719457013574661,0.15101809954751133,0.2296380090497738,0.20135746606334842,0.1470588235294118,0.19457013574660637,0.07635746606334842,336044.0,18.175596052897834,73.5,82.39954691243234,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96,72.14,23.89,17.2,20.27,49.83,50.0,27.8,33.07,20.57
2010-10-01,6.79,Jönköping,1.4380257992148064,0.08076275939427931,0.10263600673022993,0.11441390914189568,0.15928210880538418,0.15872125630959058,0.2316320807627594,0.32809871003925967,0.18844643858665172,0.2725743129556926,0.1071228266965788,336044.0,18.175596052897834,73.9,82.39954691243234,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77,67.14,25.6,15.05,11.71,39.93,41.13,39.66,25.2,33.49
2011-01-01,6.92,Jönköping,1.9291882556131255,0.11283822682786408,0.13126079447322966,0.14738054116292454,0.24697754749568213,0.27115716753022445,0.3586643638457109,0.21819228554979841,0.3010938399539435,0.3926309729418536,0.18422567645365567,336044.0,18.175596052897834,72.1,82.39954691243234,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.42,87.86,30.03,10.39,18.02,46.08,42.2,29.83,26.38,28.71
2011-04-01,6.39,Jönköping,2.223684210526317,0.1321510297482838,0.1344393592677346,0.16018306636155613,0.23398169336384445,0.2677345537757438,0.3323798627002289,0.5491990846681923,0.322654462242563,0.3598398169336386,0.1767734553775744,336866.0,18.175596052897834,72.4,82.39954691243234,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18,74.29,28.67,10.75,13.51,43.34,28.72,38.31,26.38,24.88
2011-07-01,6.04,Jönköping,1.5366666666666666,0.10833333333333332,0.11888888888888889,0.11166666666666666,0.2138888888888889,0.1827777777777778,0.27166666666666667,0.24,0.2116666666666667,0.23444444444444446,0.12111111111111111,336866.0,18.751966657365244,74.2,82.39954691243234,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02,71.79,31.4,6.45,14.86,42.32,36.52,26.78,22.05,19.14
2011-10-01,7.03,Jönköping,1.7568605927552141,0.12239297475301865,0.13062568605927552,0.09604829857299671,0.21075740944017565,0.16520307354555433,0.30954994511525796,0.3216245883644347,0.2058177826564215,0.29363336992316136,0.1278814489571899,336866.0,18.751966657365244,74.8,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,69.64,28.33,6.09,16.22,49.83,37.59,15.59,28.35,22.49
2012-01-01,7.88,Jönköping,1.744562186279978,0.13218070273285,0.11544896820970443,0.07306190741773565,0.26938092582264367,0.19520356943669828,0.35248187395426667,0.20133853876185165,0.230340211935304,0.31846068042387066,0.11210262130507531,336866.0,18.751966657365244,74.0,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86,80.36,32.08,7.17,26.13,51.54,36.88,29.83,33.46,27.75
2012-04-01,7.02,Jönköping,1.8633608815426996,0.10192837465564739,0.10358126721763086,0.0837465564738292,0.2633608815426997,0.2016528925619835,0.2975206611570248,0.4556473829201102,0.18622589531680442,0.2991735537190082,0.10027548209366392,337896.0,18.751966657365244,75.10000000000002,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55,73.21,33.11,8.24,16.67,46.76,40.78,34.24,27.95,20.57
2012-07-01,6.2,Jönköping,1.250272034820457,0.06039173014145811,0.07453754080522307,0.08596300326441784,0.20620239390642,0.1311207834602829,0.2295973884657236,0.1953210010881393,0.1605005440696409,0.21381936887921651,0.088139281828074,337896.0,19.25592489996922,75.6,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,93.93,36.52,12.54,21.17,47.78,37.23,44.41,30.31,20.1
2012-10-01,6.71,Jönköping,1.4533692722371967,0.11212938005390835,0.07816711590296496,0.07277628032345013,0.20323450134770887,0.1018867924528302,0.3045822102425876,0.2512129380053908,0.1816711590296496,0.27331536388140165,0.08733153638814016,337896.0,19.25592489996922,75.8,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33,87.5,31.74,6.09,12.16,52.9,36.52,28.47,26.77,22.01
2013-01-01,7.07,Jönköping,1.5939086294416243,0.10829103214890018,0.08009024252679076,0.06204173716864072,0.26847151720248164,0.15284827975183304,0.3604060913705584,0.14777213761985333,0.19458544839255498,0.3745064861816131,0.11393119007332204,337896.0,19.25592489996922,73.10000000000002,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89,94.29,34.81,11.47,17.57,58.36,36.52,29.49,31.1,20.1
2013-04-01,7.56,Jönköping,1.8093891402714932,0.10916289592760181,0.08257918552036199,0.055995475113122174,0.27997737556561086,0.17533936651583712,0.3212669683257919,0.4592760180995475,0.17873303167420815,0.3167420814479638,0.11199095022624435,339116.0,19.25592489996922,73.0,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.77,78.57,33.79,13.62,13.06,58.36,39.72,38.98,43.7,18.66
2013-07-01,6.36,Jönköping,1.2763375620518478,0.07280750137892994,0.08604522890237176,0.04522890237175951,0.22448979591836735,0.1643684500827358,0.241588527302813,0.20022062879205735,0.13789299503585217,0.2084942084942085,0.09100937672366244,339116.0,19.67085009259368,74.7,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,81.79,41.98,15.05,27.03,63.48,44.68,40.68,38.98,21.05
2013-10-01,6.41,Jönköping,1.4652054794520548,0.08273972602739726,0.08219178082191782,0.07178082191780821,0.19835616438356163,0.13479452054794522,0.21534246575342464,0.3041095890410959,0.1780821917808219,0.28164383561643835,0.11890410958904109,339116.0,19.67085009259368,74.7,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,83.57,32.42,11.83,20.27,55.63,35.11,33.56,22.83,20.1
2014-01-01,6.6,Jönköping,1.7370165745856352,0.08729281767955802,0.09723756906077348,0.08397790055248619,0.25745856353591157,0.23093922651933702,0.2734806629834254,0.2005524861878453,0.21049723756906077,0.3834254143646409,0.16906077348066298,339116.0,19.67085009259368,74.2,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67,89.29,36.18,16.13,23.87,67.58,34.4,40.0,29.13,21.53
2014-04-01,6.91,Jönköping,2.1347237880496057,0.09695603156708006,0.09244644870349494,0.07271702367531005,0.27226606538895154,0.273957158962796,0.3320180383314544,0.547914317925592,0.18996617812852312,0.3494926719278467,0.14768883878241265,341235.0,19.67085009259368,72.8,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52,74.29,29.01,10.39,19.82,60.75,30.5,35.93,37.8,23.44
2014-07-01,5.31,Jönköping,1.6049649217485158,0.0868861305990286,0.08310847274689692,0.0464112250404749,0.25094441446303295,0.1926605504587156,0.3588774959525094,0.26011872638963845,0.13491635186184567,0.2768483540205073,0.11980572045331894,341235.0,20.04952598649025,75.80000000000003,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.64,81.43,35.15,14.34,25.68,49.83,40.43,36.95,17.32,38.28
2014-10-01,4.83,Jönköping,2.069956616052061,0.11442516268980478,0.11334056399132321,0.0650759219088937,0.2586767895878525,0.1876355748373102,0.38449023861171366,0.4170281995661605,0.21149674620390457,0.4273318872017353,0.15726681127982645,341235.0,20.04952598649025,74.89999999999998,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,75.71,34.13,7.53,25.23,46.08,41.13,30.85,22.44,34.93
2015-01-01,5.77,Jönköping,2.4015359297860672,0.12122874382885353,0.10641799232035108,0.08228195282501372,0.35436094349972574,0.3027975863960505,0.45255074053757544,0.34503565551289084,0.28085573230938016,0.5287986834887548,0.1897970378496983,341235.0,20.04952598649025,73.89999999999998,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76,88.21,43.0,15.41,26.13,53.92,31.91,29.49,39.37,29.67
2015-04-01,6.02,Jönköping,2.626923076923077,0.10439560439560441,0.1032967032967033,0.06263736263736264,0.26043956043956046,0.3186813186813187,0.46648351648351644,0.6571428571428571,0.28956043956043953,0.44120879120879125,0.21373626373626373,344262.0,20.04952598649025,74.0,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,72.86,39.25,11.47,17.12,51.88,29.43,51.19,43.31,31.58
2015-07-01,4.06,Jönköping,1.355960264900662,0.07339955849889623,0.06346578366445915,0.044150110375275935,0.11644591611479026,0.16280353200883,0.30187637969094916,0.2201986754966887,0.15231788079470196,0.20860927152317876,0.15231788079470196,344262.0,20.38999366761362,73.6,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,69.64,36.52,9.32,25.68,38.57,35.46,56.27,25.2,28.23
2015-10-01,4.38,Jönköping,2.0940673436664885,0.17530732228754675,0.13415285943345806,0.0871191876002138,0.14163548904329237,0.19080705505077497,0.3597006948156066,0.45964724746125063,0.2773917691074292,0.40619989310529125,0.16675574559059325,344262.0,20.38999366761362,75.3,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,67.5,40.27,9.68,27.03,44.03,38.65,57.63,28.74,30.62
2016-01-01,6.58,Jönköping,1.9967550027041643,0.1687398593834505,0.12276906435911303,0.07193077339102218,0.1703623580313683,0.2752839372633856,0.2650081124932396,0.335316387236344,0.3147647376960519,0.4099513250405625,0.13142239048134124,344262.0,20.38999366761362,74.4,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76,68.93,50.51,5.73,16.22,34.47,40.43,72.54,29.13,24.88
2016-04-01,7.02,Jönköping,2.4765498652291105,0.1778975741239892,0.1234501347708895,0.08948787061994609,0.17035040431266849,0.33423180592991913,0.28679245283018867,0.7342318059299191,0.29649595687331537,0.38921832884097035,0.1444743935309973,347837.0,20.38999366761362,75.0,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.17,59.64,51.19,5.38,16.22,34.13,40.78,59.32,41.34,26.32
2016-07-01,3.62,Jönköping,1.782279848730416,0.16099405726634253,0.09886547811993518,0.06645056726094002,0.1836844948676391,0.249054565099946,0.2955159373311723,0.3122636412749865,0.22366288492706646,0.30524041058887086,0.10804970286331712,347837.0,20.72924961979318,74.8,82.52005248377692,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.04,49.64,49.15,6.81,14.41,28.33,32.98,58.31,22.83,25.36
2016-10-01,5.2,Jönköping,2.306013837147419,0.22671633847791378,0.10910058541777541,0.07982969664715274,0.18839808408728048,0.3278339542309739,0.34060670569451834,0.4709952102182012,0.29483767961681745,0.43587014369345395,0.13837147418839807,347837.0,20.72924961979318,74.8,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11,52.14,52.22,3.23,15.32,32.42,38.3,48.81,25.98,41.15
2017-01-01,4.62,Jönköping,2.5898123324396782,0.22788203753351205,0.14959785522788205,0.10080428954423591,0.26916890080428957,0.36568364611260057,0.37158176943699733,0.44932975871313674,0.35067024128686325,0.4959785522788204,0.17533512064343162,347837.0,20.72924961979318,74.4,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.29,57.14,68.26,8.96,17.12,30.03,41.13,44.75,30.71,34.45
2017-04-01,5.07,Jönköping,2.3698336017176596,0.1701556629092861,0.11218464841653247,0.08641975308641976,0.22544283413848631,0.2877079978529254,0.33870101986044016,0.6081588835212024,0.2549651100375738,0.4143853998926463,0.16800858829844337,352735.0,20.72924961979318,74.0,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,48.21,55.63,6.45,12.16,23.89,37.59,47.12,34.25,22.97
2017-07-01,4.64,Jönköping,1.6463288521199586,0.11633919338159256,0.10186142709410549,0.06101344364012409,0.18407445708376421,0.2512926577042399,0.25698035160289556,0.25698035160289556,0.2078593588417787,0.35884177869700107,0.08376421923474664,352735.0,21.123789813882944,76.6,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.38,48.21,67.92,8.24,14.86,22.87,36.88,56.27,27.56,19.14
2017-10-01,3.77,Jönköping,1.8499999999999999,0.16354166666666667,0.13072916666666667,0.08072916666666667,0.18020833333333333,0.2635416666666667,0.25104166666666666,0.35833333333333334,0.2427083333333333,0.3697916666666667,0.07395833333333333,352735.0,21.123789813882944,75.8,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16,60.0,74.06,7.89,16.22,21.84,40.43,56.95,28.35,22.97
2018-01-01,6.14,Jönköping,2.0541114058355436,0.17506631299734748,0.129973474801061,0.08594164456233422,0.22758620689655173,0.2769230769230769,0.3076923076923077,0.3676392572944297,0.2572944297082228,0.4302387267904509,0.1050397877984085,352735.0,21.123789813882944,74.2,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.38,66.43,82.25,5.73,18.02,30.03,54.61,54.58,33.07,27.75
2018-04-01,4.24,Jönköping,3.9994797086368363,0.3168574401664932,0.2070759625390218,0.18626430801248697,0.38813735691987505,0.855879292403746,0.6670135275754422,0.6857440166493235,0.4235171696149843,0.46982310093652435,0.2674297606659729,357237.0,21.123789813882944,76.0,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.51,60.0,73.38,6.09,13.51,27.65,44.68,55.93,39.37,27.27
2018-07-01,4.35,Jönköping,3.0219836400817988,0.2658486707566462,0.18558282208588955,0.11963190184049077,0.4038854805725971,0.6313905930470346,0.49335378323108375,0.29601226993865026,0.3594069529652351,0.443762781186094,0.2080777096114519,357237.0,21.3872023334649,76.5,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.54,53.21,73.72,6.45,8.11,21.5,44.33,57.97,25.98,20.57
2018-10-01,6.38,Jönköping,3.249493927125506,0.29200404858299595,0.1811740890688259,0.1381578947368421,0.44433198380566796,0.5435222672064777,0.4934210526315789,0.43066801619433204,0.3699392712550607,0.5080971659919028,0.23228744939271256,357237.0,21.3872023334649,76.39999999999998,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.04,52.5,83.28,5.02,11.71,22.87,51.06,52.88,25.2,24.88
2019-01-01,6.6,Jönköping,3.021938775510204,0.2285714285714286,0.16377551020408165,0.11479591836734696,0.44285714285714284,0.4693877551020408,0.41938775510204085,0.4316326530612245,0.3525510204081633,0.6112244897959184,0.17091836734693877,357237.0,21.3872023334649,75.2,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.85,65.36,92.83,8.6,11.26,25.94,57.09,61.02,33.86,21.53
2019-04-01,5.05,Jönköping,2.9070594210259015,0.2143219908583037,0.12696800406297612,0.09954291518537328,0.3702386998476384,0.5063484002031488,0.37684103605891317,0.5647536820721178,0.2686642965972575,0.5662772981208736,0.13915693245302183,360825.0,21.3872023334649,75.6,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85,55.71,73.72,7.53,10.36,24.57,48.23,47.8,34.25,24.88
2019-07-01,5.3,Jönköping,0.1607142857142857,0.11020408163265305,0.06377551020408163,0.05408163265306123,0.26683673469387753,0.24387755102040815,0.23775510204081635,0.17806122448979592,0.1607142857142857,0.32295918367346943,0.08673469387755102,360825.0,21.704427353980464,75.4,83.82776990371926,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85,59.29,77.13,6.45,11.71,26.28,50.71,57.29,27.95,17.22
2007-01-01,7.31,Kalmar,1.7221238938053096,0.046902654867256637,0.12743362831858407,0.1079646017699115,0.3973451327433628,0.28230088495575223,0.25663716814159293,0.13097345132743363,0.25398230088495577,0.48584070796460177,0.046902654867256637,233944.0,16.52190267756386,67.4,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.27,44.64,6.48,0.0,0.0,33.11,30.14,8.81,28.35,40.67
2007-04-01,5.06,Kalmar,1.7397737162750215,0.04264577893820714,0.09660574412532637,0.1053089643167972,0.31940818102698,0.3054830287206266,0.22541340295909487,0.4351610095735422,0.17232375979112272,0.29503916449086165,0.0391644908616188,233776.0,16.52190267756386,69.1,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,28.93,12.29,0.0,0.0,36.86,16.31,18.64,33.46,11.96
2007-07-01,5.32,Kalmar,1.1393034825870645,0.029850746268656716,0.11028192371475953,0.10613598673300166,0.22056384742951907,0.23631840796019898,0.1990049751243781,0.11442786069651742,0.15920398009950248,0.1691542288557214,0.03565505804311774,233776.0,16.890955444528092,71.0,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71,33.93,12.29,0.0,0.0,44.37,30.14,5.76,24.02,0.0
2007-10-01,4.55,Kalmar,1.2997542997542997,0.03931203931203931,0.14086814086814087,0.11547911547911548,0.20556920556920555,0.20147420147420148,0.19983619983619982,0.22358722358722358,0.1891891891891892,0.21375921375921375,0.04013104013104013,233776.0,16.890955444528092,72.0,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02,26.07,8.19,0.0,0.0,40.96,23.05,10.17,24.02,35.41
2008-01-01,5.61,Kalmar,1.884485666104553,0.03288364249578415,0.1290050590219224,0.11298482293423272,0.4831365935919056,0.2622259696458685,0.2883642495784149,0.15345699831365936,0.22175379426644182,0.42664418212478916,0.1315345699831366,233776.0,16.890955444528092,70.2,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,38.21,9.9,0.0,45.05,37.88,20.21,0.0,16.14,11.0
2008-04-01,5.15,Kalmar,1.497907949790795,0.032635983263598324,0.07196652719665272,0.08284518828451883,0.2719665271966527,0.18577405857740587,0.1799163179916318,0.41338912133891215,0.14811715481171547,0.24435146443514644,0.099581589958159,233834.0,16.890955444528092,70.6,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05,48.57,7.17,0.0,0.0,47.44,13.12,0.0,48.43,30.14
2008-07-01,5.14,Kalmar,0.892109500805153,0.043478260869565216,0.07568438003220612,0.04911433172302737,0.14492753623188406,0.11030595813204509,0.15861513687600645,0.11513687600644124,0.13285024154589373,0.1723027375201288,0.05233494363929146,233834.0,17.360606242034947,72.8,77.08297712273024,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.83,38.93,8.53,0.0,0.0,59.39,31.21,4.41,15.35,10.05
