date,target_actual,ID,target_lag,jobs,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other,pop,mvu_lvu_share_pop,labour_force_share,w_ave_socio_index,w_ave_urban_index,GT_DK_0,GT_DK_1,GT_DK_2,GT_DK_3,GT_DK_4,GT_DK_5,GT_DK_6,GT_DK_7,GT_DK_8,GT_DK_9,GT_DK_10,GT_DK_11,GT_DK_12,GT_DK_13,GT_DK_14,GT_DK_15,GT_DK_16,GT_DK_17,GT_DK_18,GT_DK_19,GT_DK_20,GT_DK_21
2016-12-01,4.4,Capital,4.3,0.8292718239906006,0.09624087370354598,0.07190282365611345,0.12346837261505725,0.07412547662848172,0.04556438593354948,0.08823932300302022,0.09857465932453266,0.17603411541156677,0.131469923315583,0.11835627077861023,1806249.0,23.353424693937548,49.81736072933466,1.0462901758700789,97.59837654098943,52.0,53.0,61.0,47.0,63.92,48.42,39.66,35.0,4.62,25.0,45.83,59.0,29.35,41.41,29.0,8.0,27.0,41.0,22.0,59.0,35.0,53.0
2017-01-01,4.5,Capital,4.4,0.9748897172769534,0.1043726496947128,0.08057032165940892,0.13063343414680864,0.11219501102086901,0.06548433910182194,0.10973655460407707,0.0965502883685566,0.2020404182527203,0.15018933746219915,0.157564706712575,1806249.0,23.353424693937548,49.543028120707596,1.0462901758700784,97.59837654098939,57.0,75.0,85.0,58.0,88.66,67.37,58.62,48.0,4.62,31.0,56.25,86.0,48.91,50.51,45.0,12.0,28.0,53.0,29.0,68.0,47.0,39.0
2017-02-01,4.5,Capital,4.5,0.8484993959748317,0.09923588585041539,0.0749154936945149,0.1195390703734216,0.0893557265370808,0.05862951680440297,0.09717299544433454,0.07556693277011937,0.1870715878777524,0.13343643731965046,0.12909351014895393,1807404.0,23.338500966026412,50.95915357053542,1.0466908183692372,97.60715504563092,58.0,68.0,79.0,55.0,76.29,83.16,51.72,45.0,4.62,31.0,59.38,71.0,40.22,46.46,38.0,12.0,42.0,52.0,24.0,65.0,38.0,56.0
2017-03-01,4.4,Capital,4.5,1.044001649228155,0.11388321598797377,0.09266543049972009,0.1398641778103252,0.1102025797298073,0.06690097669255493,0.10230003717550874,0.09959368698568048,0.2053578524041694,0.16097370929098573,0.18240800279442565,1807404.0,23.338500966026412,51.109399448048144,1.0466908183692374,97.60715504563095,51.0,74.0,79.0,59.0,80.41,66.32,53.45,45.0,4.62,31.0,67.71,73.0,30.43,50.51,48.0,15.0,25.0,61.0,27.0,72.0,38.0,37.0
2017-04-01,4.1,Capital,4.4,0.799072223934806,0.08151345262619517,0.07036818162368591,0.11363805728048657,0.08927143538284378,0.04982591742298257,0.08260612625389216,0.07910957064526179,0.17165902691119653,0.11833655387958361,0.12893548806824437,1807404.0,23.338500966026412,50.635406361831684,1.0466908183692374,97.60715504563095,45.0,56.0,68.0,47.0,67.01,62.11,56.9,40.0,4.62,28.0,54.17,60.0,31.52,37.37,30.0,13.0,29.0,61.0,25.0,75.0,31.0,47.0
2017-05-01,4.2,Capital,4.1,1.0882054116273319,0.1130841940284966,0.08916878074591503,0.14500748325185212,0.10788989612096758,0.06936551997346059,0.10139702373655629,0.1332120984201716,0.21199228335102857,0.1579932280206747,0.20041332759882843,1811809.0,23.28175872843109,51.00373383728639,1.0469781385867991,97.59380288795636,48.0,55.0,72.0,51.0,73.2,63.16,60.34,41.0,4.62,31.0,57.29,75.0,31.52,37.37,39.0,10.0,32.0,52.0,26.0,71.0,42.0,35.0
2017-06-01,4.2,Capital,4.2,0.9264577772830571,0.09431202952005731,0.08113448267025715,0.11892463768579974,0.11043002070824262,0.06915489462498428,0.09768809524190693,0.1090142512119831,0.1775157137617707,0.1257856744753651,0.14538863673126617,1811809.0,23.28175872843109,50.6802080130963,1.0469781385867991,97.59380288795636,47.0,55.0,72.0,55.0,70.1,72.63,50.0,40.0,3.08,31.0,64.58,77.0,34.78,59.6,43.0,13.0,30.0,51.0,23.0,61.0,38.0,48.0
2017-07-01,4.2,Capital,4.2,0.7575113255438979,0.08734247895271674,0.06920044663293604,0.10754857482983779,0.08690793925643457,0.05138431908536694,0.08354025661024773,0.07376311344389885,0.15817244944671094,0.10255136832259279,0.11656527352769286,1811809.0,24.223303891304216,50.80636479893853,1.0469781385867991,97.59380288795631,48.0,55.0,64.0,53.0,65.98,55.79,25.86,38.0,4.62,30.0,65.62,59.0,30.43,42.42,41.0,8.0,54.0,46.0,20.0,58.0,33.0,27.0
2017-08-01,4.3,Capital,4.2,1.0817791849363547,0.10723207658732675,0.08369601054662118,0.14352601020149885,0.12746869411765302,0.06829858416485118,0.1140509368421106,0.11823023828859101,0.20082643266508574,0.17399091811400091,0.1870787305385054,1812168.0,24.218505127559915,50.174313860525075,1.0468975564692944,97.58966878594951,42.0,62.0,79.0,56.0,82.47,58.95,46.55,44.0,6.15,34.0,64.58,69.0,27.17,45.45,49.0,11.0,31.0,55.0,26.0,68.0,38.0,37.0
2017-09-01,4.2,Capital,4.3,1.0641478115718463,0.10735727183830802,0.09186575834398104,0.13584865679640593,0.10919892029567559,0.0685743219713915,0.10681561052731758,0.12003214651548466,0.19348142028579027,0.16163173519955154,0.19185643635281888,1812168.0,24.218505127559915,50.938215993219174,1.0397989449757217,97.58966878594948,50.0,68.0,79.0,55.0,77.32,64.21,36.21,48.0,4.62,32.0,66.67,64.0,32.61,49.49,47.0,14.0,45.0,48.0,28.0,70.0,35.0,34.0
2017-10-01,4.3,Capital,4.2,1.1438621444816899,0.1225720859126433,0.09503386396751198,0.15680587554639477,0.0964377733215775,0.0737592376020576,0.11339267859759954,0.11771239968703189,0.21523010328096748,0.19114765820738205,0.19935512827730356,1812168.0,24.218505127559915,51.09822654411732,1.0397989449757217,97.58966878594951,44.0,70.0,77.0,58.0,77.32,64.21,53.45,44.0,4.62,32.0,58.33,66.0,29.35,39.39,42.0,12.0,46.0,50.0,29.0,68.0,35.0,41.0
2017-11-01,4.2,Capital,4.3,1.092487725323531,0.11196541874351704,0.08424902824905112,0.15540976098682668,0.09612748131810793,0.061921935906286925,0.10734602032777271,0.12868324158144884,0.2143620836258494,0.1847759366297727,0.18257622309846588,1821577.0,24.093409172381953,49.91330588824958,1.0401340883212935,97.6019190375331,43.0,83.0,73.0,46.0,70.1,65.26,48.28,43.0,4.62,31.0,58.33,67.0,29.35,39.39,35.0,11.0,25.0,54.0,27.0,63.0,35.0,45.0
2017-12-01,4.2,Capital,4.2,1.0722788410579587,0.12183023093406298,0.08867253510360436,0.16362836867473887,0.09763699358545473,0.05810697184621089,0.10616942997179425,0.12010214255201955,0.21039476051378964,0.1751849597296544,0.17831711992210816,1821577.0,24.093409172381953,50.82840692432986,1.0401340883212935,97.6019190375331,32.0,51.0,60.0,51.0,65.98,58.95,50.0,34.0,3.08,26.0,53.12,59.0,25.0,33.33,34.0,12.0,52.0,42.0,28.0,60.0,30.0,34.0
2018-01-01,4.3,Capital,4.2,1.2033606204222318,0.13280913399396813,0.09252477380439467,0.1767557087462301,0.1364713485566566,0.06882809133993968,0.12559241706161137,0.11503662214562688,0.238367083153813,0.1889271865575183,0.21359327875915554,1821577.0,24.093409172381953,50.966827095423355,1.0401340883212935,97.60191903753308,50.0,72.0,80.0,63.0,90.72,60.0,39.66,48.0,6.15,33.0,69.79,80.0,34.78,48.48,53.0,16.0,46.0,54.0,30.0,74.0,42.0,37.0
2018-02-01,4.3,Capital,4.3,1.0723282412318313,0.12830822301590344,0.09055168856234583,0.14942628465941873,0.09887092496736699,0.06676720499414426,0.10942995578912464,0.09897758184435446,0.22568595170544611,0.1776903570610932,0.17566387639833164,1822659.0,24.0791064044344,51.44056293579875,1.040363923746802,97.60272856400637,57.0,77.0,78.0,55.0,75.26,74.74,65.52,45.0,3.08,31.0,81.25,84.0,35.87,47.47,44.0,17.0,47.0,51.0,37.0,71.0,42.0,32.0
2018-03-01,4.2,Capital,4.3,1.157391983819873,0.1307860470518507,0.09475535152358593,0.15670663696919943,0.11572844295048633,0.07034052201637365,0.1140075739103304,0.10163882768420963,0.2402763397317718,0.18832760558206463,0.20413808988849724,1822659.0,24.0791064044344,51.01134057440258,1.040363923746802,97.60272856400637,45.0,64.0,73.0,53.0,71.13,69.47,53.45,41.0,3.08,30.0,65.62,73.0,39.13,43.43,52.0,29.0,41.0,63.0,53.0,93.0,46.0,40.0
2018-04-01,3.9,Capital,4.2,1.1576217218801788,0.11335697658586302,0.08520648097319866,0.13363396193138372,0.1393503460979401,0.06892017891376448,0.1143276833311273,0.10343419652316141,0.2069762493513522,0.1629708768993711,0.23782315258975067,1822659.0,24.0791064044344,50.8685124315629,1.040363923746802,97.60272856400637,40.0,75.0,71.0,52.0,75.26,51.58,48.28,39.0,3.08,27.0,55.21,58.0,19.57,46.46,45.0,18.0,40.0,46.0,36.0,73.0,41.0,47.0
2018-05-01,3.9,Capital,3.9,1.2606588310138869,0.11745134510559249,0.09748029837348347,0.15825705140146928,0.13472360173876785,0.07513431635431284,0.11745134510559249,0.14864935864926548,0.24483423777526078,0.1878357908857821,0.24051617361696692,1826010.0,24.03491766200624,50.730337183257504,1.0410991744284506,97.621975959566,46.0,56.0,64.0,45.0,71.13,52.63,48.28,39.0,3.08,27.0,51.04,73.0,29.35,37.37,35.0,13.0,32.0,49.0,27.0,71.0,32.0,37.0
2018-06-01,3.8,Capital,3.9,1.211565870132688,0.12345872278064422,0.08384057236534642,0.14712253694761937,0.1317035811103143,0.08019998557042717,0.12399410319166176,0.12527901617810383,0.2242173161341448,0.15675938434593506,0.2468103694790849,1826010.0,24.03491766200624,51.14514049758764,1.0410991744284503,97.621975959566,37.0,67.0,67.0,52.0,74.23,67.37,37.93,39.0,3.08,26.0,58.33,70.0,27.17,45.45,37.0,13.0,26.0,44.0,26.0,69.0,32.0,47.0
2018-07-01,3.7,Capital,3.8,0.9495577427398079,0.11165036377150353,0.08167213516871842,0.12531535136782607,0.0991506076756426,0.061969129797276624,0.10624792681481786,0.09417189126457935,0.18728448116510268,0.13601429514479177,0.1666281045660105,1826010.0,24.70933894118871,51.69842552888538,1.0410991744284503,97.621975959566,36.0,66.0,63.0,51.0,68.04,70.53,17.24,36.0,3.08,25.0,45.83,63.0,25.0,38.38,34.0,8.0,39.0,42.0,19.0,59.0,30.0,34.0
2018-08-01,3.8,Capital,3.7,1.174546567642957,0.12675895885961805,0.08828820919719348,0.15128946496459103,0.12394929736741851,0.0717544319546346,0.11941061341848078,0.1117380762667051,0.2244487276653254,0.16944420076034195,0.23071643407100131,1825952.0,24.7101238148648,50.6792281505757,1.0403941934834064,97.60906399232773,44.0,64.0,77.0,54.0,87.63,67.37,51.72,40.0,3.08,25.0,63.54,62.0,20.65,46.46,47.0,12.0,50.0,44.0,24.0,62.0,32.0,38.0
2018-09-01,3.8,Capital,3.8,1.095157935149981,0.12147240611324128,0.08027557439741664,0.13153332902584625,0.11204690991090609,0.06587256896463475,0.1067516873253245,0.10145646473974294,0.20492511406200686,0.15737401524348435,0.21964583284992367,1825952.0,24.7101238148648,51.71260635547923,1.0296849922598754,97.60906399232773,44.0,81.0,77.0,49.0,76.29,71.58,50.0,40.0,3.08,26.0,54.17,68.0,29.35,55.56,35.0,13.0,15.0,46.0,28.0,61.0,24.0,36.0
2018-10-01,3.9,Capital,3.8,1.228426593998547,0.1307724799953153,0.09149792994762242,0.15998760850490704,0.1165394686701296,0.06667042147060674,0.12413754238507835,0.12114111894819715,0.24196119252815704,0.17090315102497425,0.24056999593246223,1825952.0,24.7101238148648,51.17590002365888,1.0296849922598754,97.6090639923278,40.0,69.0,78.0,51.0,83.51,82.11,46.55,41.0,4.62,26.0,54.17,67.0,38.04,37.37,46.0,11.0,30.0,45.0,28.0,63.0,33.0,84.0
2018-11-01,3.8,Capital,3.9,1.2552232171702575,0.14073320896807912,0.09555557375661723,0.160017667163859,0.11072312514655647,0.06901235882422356,0.1276241109810602,0.12773245063384547,0.2343386689745613,0.17475185994265713,0.25286474960084426,1835537.0,24.58108989358428,50.28626935877621,1.0298033364453352,97.60992489605074,52.0,59.0,78.0,44.0,84.54,71.58,50.0,39.0,3.08,26.0,48.96,73.0,36.96,42.42,40.0,12.0,27.0,50.0,26.0,61.0,34.0,65.0
2018-12-01,3.8,Capital,3.8,1.0132396685501466,0.11771460855214938,0.08748771087691391,0.14964443004007416,0.07844092812200189,0.04395672091504312,0.1101578841333405,0.10504911269527255,0.20892746526932118,0.14155554192979988,0.1830643098641021,1835537.0,24.58108989358428,51.187229132401036,1.0298033364453352,97.60992489605071,47.0,42.0,62.0,37.0,67.01,60.0,37.93,29.0,3.08,21.0,53.12,80.0,23.91,61.62,34.0,8.0,24.0,42.0,24.0,51.0,38.0,70.0
2019-01-01,4.0,Capital,3.8,1.1497196063908581,0.12824039784149827,0.0885620569251931,0.14125489366204635,0.10972383874722252,0.06581314146651147,0.12728811765950693,0.11617818220294147,0.23119246640567137,0.18728176912496033,0.20632737276478677,1835537.0,24.58108989358428,51.489019289722854,1.0298033364453352,97.6099248960508,42.0,54.0,83.0,56.0,93.81,67.37,41.38,46.0,4.62,30.0,69.79,76.0,36.96,60.61,47.0,14.0,23.0,56.0,30.0,68.0,40.0,57.0
2019-02-01,4.0,Capital,4.0,1.0230435943460319,0.12054467158185801,0.07687366336843052,0.1427502689785161,0.10468353058424512,0.05984937203099267,0.11102798698329028,0.09770462854529545,0.20429149604925412,0.15966881937596983,0.18092274831277114,1835562.0,24.580755103886442,51.52141414999875,1.0300869839955549,97.62065423208078,48.0,59.0,83.0,54.0,86.6,71.58,27.59,46.0,3.08,29.0,72.92,76.0,36.96,59.6,42.0,14.0,87.0,60.0,29.0,71.0,33.0,91.0
2019-03-01,3.9,Capital,4.0,1.1370387431893634,0.1308912998586247,0.08344849861536914,0.14296379838927453,0.12496094970321774,0.06714003568800005,0.10695810101716094,0.10865248677584866,0.2278948845434954,0.17600432068368466,0.21126872428637236,1835562.0,24.580755103886442,51.44446224099214,1.030086983995555,97.62065423208081,46.0,67.0,77.0,51.0,87.63,58.95,48.28,36.0,4.62,28.0,65.62,80.0,26.09,50.51,36.0,12.0,46.0,57.0,27.0,73.0,33.0,55.0
2019-04-01,3.6,Capital,3.9,1.0646789676916621,0.11626956916026276,0.08736043853420833,0.13599952327366488,0.11890726356045021,0.06509829779662626,0.1035031282633555,0.10498023712746049,0.19656098670196875,0.15214221300281208,0.21238715310309345,1835562.0,24.580755103886442,51.63527246696107,1.0300869839955549,97.62065423208077,38.0,59.0,70.0,50.0,83.51,55.79,25.86,35.0,3.08,24.0,56.25,74.0,22.83,38.38,28.0,12.0,35.0,54.0,27.0,62.0,29.0,55.0
2019-05-01,3.7,Capital,3.6,1.254733492442323,0.12187748607796342,0.09058605144524,0.16048793423495095,0.14510739856801907,0.07531158843808008,0.11137629276054097,0.15401750198886238,0.24110315566162824,0.17597454256165473,0.2543622381331212,1839658.0,24.526026033099622,51.24593810371275,1.0302116618151886,97.59720904995486,45.0,61.0,65.0,49.0,70.1,56.84,41.38,36.0,4.62,27.0,46.88,67.0,25.0,29.29,43.0,12.0,22.0,45.0,27.0,62.0,30.0,57.0
2019-06-01,3.8,Capital,3.7,1.0150025517683352,0.09518653548316877,0.06901290900350958,0.11035655572852227,0.1193303705215483,0.0806575020087457,0.09283625065642387,0.12328312227561926,0.17637819313435651,0.14667913941457994,0.18866377291052305,1839658.0,24.526026033099622,50.88210743518632,1.0302116618151884,97.59720904995486,48.0,51.0,66.0,50.0,67.01,56.84,48.28,36.0,3.08,27.0,61.46,64.0,32.61,46.46,30.0,12.0,37.0,48.0,24.0,66.0,34.0,46.0
2019-07-01,3.7,Capital,3.8,1.1080073794516503,0.12690880759697398,0.09585322301143168,0.14249032927484126,0.12261045678928646,0.07822998469991285,0.10047395012969575,0.1089631929748786,0.21115648342764937,0.16301495438154914,0.18869760045748207,1839658.0,25.145760788146486,50.5849168704183,1.0302116618151884,97.59720904995486,38.0,48.0,63.0,52.0,61.86,53.68,22.41,34.0,3.08,26.0,55.21,64.0,26.09,35.35,24.0,9.0,33.0,42.0,22.0,60.0,28.0,37.0
2019-08-01,3.8,Capital,3.7,1.1551797453114065,0.12751564594897494,0.08906709391875192,0.1399010338578703,0.12428467519013267,0.0885285987922782,0.11426866583772162,0.13559307284608063,0.2217522930818745,0.15594818862678692,0.19342744942935725,1840357.0,25.13620998534524,50.452901801117925,1.0301968076492958,97.59462982142875,36.0,56.0,82.0,54.0,82.47,62.11,29.31,45.0,3.08,26.0,52.08,65.0,31.52,41.41,31.0,10.0,23.0,44.0,26.0,69.0,35.0,39.0
2019-09-01,3.7,Capital,3.8,1.0027439024390243,0.1121951219512195,0.07327235772357724,0.12886178861788616,0.1054878048780488,0.057215447154471535,0.10528455284552844,0.11341463414634145,0.18414634146341466,0.14552845528455285,0.1859756097560976,1840357.0,25.13620998534524,51.339438489380036,1.0004512751905423,97.59462982142875,51.0,65.0,100.0,48.0,90.72,63.16,32.76,44.0,3.08,28.0,59.38,65.0,23.91,37.37,41.0,13.0,33.0,66.0,31.0,67.0,34.0,45.0
2007-02-01,3.8,Central Denmark,4.0,0.8844235108346912,0.04117917974479745,0.0690447900984198,0.07523714795478031,0.1466040722493353,0.16378786530073575,0.07152173324096399,0.0631620501348773,0.1394828607145207,0.12942027919793486,0.07709485531168846,1227428.0,12.9154622511463,52.62691579465354,0.9637348504352188,83.05452564223725,13.0,59.0,70.0,49.0,24.74,71.58,46.55,35.0,96.92,33.0,41.67,34.0,20.65,11.11,65.0,22.0,0.0,51.0,18.0,68.0,17.0,51.0
2007-03-01,3.5,Central Denmark,3.8,1.1324247964604068,0.044723299873827865,0.08034772149746316,0.0817356859763061,0.18752942291922303,0.229785230386219,0.07911397529404722,0.08497426976027293,0.16254606230005023,0.17056541262225386,0.11149981313371567,1227428.0,12.9154622511463,52.828481996499995,0.9637348504352188,83.05452564223727,29.0,55.0,67.0,52.0,17.53,66.32,60.34,42.0,80.0,32.0,46.88,38.0,44.57,25.25,30.0,15.0,34.0,32.0,16.0,92.0,11.0,23.0
2007-04-01,3.2,Central Denmark,3.5,1.1607490591124277,0.043839848355640865,0.08473638533758146,0.08984845246032404,0.19580766191353377,0.23159213177273177,0.08706005221155536,0.08132834058908642,0.17381028217324754,0.16529017030200993,0.12346416657047976,1227428.0,12.9154622511463,52.59220337160306,0.9637348504352192,83.05452564223727,10.0,47.0,64.0,58.0,26.8,56.84,18.97,40.0,80.0,29.0,35.42,44.0,34.78,11.11,48.0,14.0,25.0,47.0,24.0,89.0,13.0,38.0
2007-05-01,3.0,Central Denmark,3.2,1.2271563895579525,0.043402717276220346,0.09124074872665298,0.09678489144441836,0.2287354881272342,0.2404573898733667,0.08712224270774156,0.1151597644518693,0.16870034269771775,0.15175110638912076,0.12672326212035137,1227428.0,12.9154622511463,51.43249787360237,0.9637348504352192,83.37406446651045,14.0,51.0,69.0,59.0,28.87,37.89,48.28,44.0,63.08,34.0,38.54,19.0,18.48,9.09,21.0,14.0,43.0,28.0,21.0,66.0,13.0,44.0
2007-06-01,2.8,Central Denmark,3.0,1.1832115976586173,0.037650447291171445,0.08455920129328669,0.09273737222128704,0.2279086502010665,0.21556424125314141,0.085330726852532,0.10554469650475928,0.16541507990219584,0.15106470450023296,0.12745602238732628,1227428.0,12.9154622511463,52.798752350443365,0.9637348504352192,83.37406446651045,16.0,49.0,72.0,48.0,24.74,36.84,34.48,43.0,67.69,35.0,38.54,47.0,31.52,25.25,51.0,16.0,23.0,33.0,29.0,69.0,19.0,23.0
2007-07-01,2.5,Central Denmark,2.8,0.7696951918960135,0.025651355521930985,0.06026523285272943,0.06196502147165257,0.15885297275027144,0.14386392765613104,0.05454776204362433,0.05887449670997413,0.11064078646808788,0.09642437256436709,0.07370901556603061,1227428.0,13.310108617369002,52.7231976132205,0.9637348504352192,83.37406446651045,9.0,47.0,69.0,50.0,22.68,64.21,27.59,44.0,84.62,31.0,57.29,50.0,35.87,17.17,29.0,13.0,51.0,35.0,17.0,63.0,21.0,26.0
2007-08-01,2.7,Central Denmark,2.5,1.1367673732960177,0.03693130465677261,0.08134236721871436,0.09209451920739499,0.2300025555839509,0.2293792424251868,0.07978408432180412,0.11687121726826775,0.1533350370559673,0.13011662189200476,0.10097673171978333,1227428.0,13.310108617369002,52.282659349468965,0.9637348504352188,83.37406446651045,14.0,45.0,78.0,47.0,26.8,86.32,48.28,60.0,66.15,38.0,33.33,43.0,48.91,24.24,32.0,10.0,0.0,29.0,14.0,95.0,13.0,22.0
2007-09-01,2.5,Central Denmark,2.7,0.9621821562978703,0.039424610320580825,0.07584091704240248,0.07140762752844158,0.17875656647363755,0.1736899498862537,0.06570768386763472,0.08660747729059322,0.14313191859359464,0.12270712047570337,0.09135743034126562,1227428.0,13.310108617369002,51.45598682774061,0.9044489778626528,83.37406446651045,10.0,42.0,75.0,46.0,48.45,50.53,44.83,38.0,70.77,34.0,36.46,42.0,10.87,35.35,66.0,15.0,0.0,38.0,30.0,91.0,16.0,41.0
2007-10-01,2.4,Central Denmark,2.5,1.0394948750920736,0.039950561180539086,0.07631181413001412,0.09410229840572291,0.1819623216269866,0.17213073821146332,0.08192986179602742,0.10627473501541843,0.15137517322313637,0.1593340740833219,0.09160538833193922,1227428.0,13.310108617369002,52.20607644603186,0.9044489778626528,83.37406446651045,9.0,66.0,69.0,47.0,31.96,57.89,56.9,49.0,60.0,39.0,29.17,43.0,0.0,0.0,49.0,13.0,0.0,42.0,29.0,69.0,9.0,39.0
2007-11-01,2.3,Central Denmark,2.4,1.1362757920627793,0.04403927616296094,0.09448142581060769,0.10635016690417162,0.18349698401233724,0.17459542819216428,0.0777714876920374,0.11572022566224843,0.1713159076268374,0.19427255158412554,0.0935444199348,1227428.0,13.310108617369002,52.169047797508284,0.9044489778626528,83.37406446651045,8.0,55.0,68.0,57.0,21.65,54.74,34.48,53.0,56.92,38.0,41.67,43.0,25.0,20.2,44.0,8.0,18.0,42.0,22.0,68.0,25.0,18.0
2007-12-01,2.4,Central Denmark,2.3,0.8295082028517805,0.032450954284439996,0.06984681588841371,0.07942757382001028,0.14247514214406515,0.12594060829437428,0.06474738021514458,0.08205455583351257,0.13073098726017257,0.12454985311075542,0.07015587259588457,1227428.0,13.310108617369002,52.72247577862002,0.9044489778626528,83.37406446651045,23.0,45.0,55.0,34.0,22.68,42.11,43.1,40.0,53.85,31.0,17.71,41.0,32.61,17.17,41.0,11.0,39.0,29.0,26.0,69.0,15.0,20.0
2008-01-01,2.5,Central Denmark,2.4,1.1910597862455308,0.04252146148404489,0.09406726191614248,0.10706842819723533,0.21383094659962143,0.1940997648318452,0.0963615853775118,0.12343460222166988,0.18048677896105386,0.1688622067567826,0.10844502227405693,1227428.0,13.310108617369002,53.264835086049864,0.9044489778626528,83.37406446651045,11.0,66.0,76.0,64.0,40.21,52.63,31.03,63.0,44.62,48.0,48.96,54.0,28.26,25.25,46.0,15.0,0.0,39.0,26.0,76.0,10.0,25.0
2008-02-01,2.4,Central Denmark,2.5,1.08150936842954,0.044810925803030394,0.07489161648049718,0.09024207203240031,0.17691787661334837,0.17567743576066935,0.08000843499779822,0.09303306395092817,0.15195400445318266,0.1919582219520818,0.10078581928017218,1237041.0,13.206676254061104,52.135054537400144,0.9040770417068617,83.38196671065236,11.0,63.0,77.0,55.0,38.14,50.53,60.34,55.0,49.23,50.0,51.04,45.0,19.57,15.15,46.0,21.0,18.0,41.0,50.0,75.0,20.0,18.0
2008-03-01,2.2,Central Denmark,2.4,0.9611912418081885,0.03513863064315181,0.06681066992240524,0.08414362674189715,0.1586753410657124,0.16308736643794675,0.06696824225712789,0.08587692242384636,0.15489360503236874,0.159778347408771,0.08493148841551043,1237041.0,13.206676254061104,51.30219370255311,0.9040770417068612,83.38196671065239,7.0,47.0,66.0,43.0,38.14,60.0,31.03,58.0,46.15,49.0,53.12,40.0,9.78,7.07,49.0,27.0,17.0,43.0,34.0,92.0,15.0,17.0
2008-04-01,1.9,Central Denmark,2.2,1.0728290264820652,0.041406343738280525,0.08405799104763716,0.09215246425963185,0.1797907030741128,0.1808803436988044,0.07720882140671857,0.10771875889808316,0.15410631692066812,0.1632904307573544,0.10834141068362121,1237041.0,13.206676254061104,51.93147518958548,0.9040770417068612,83.38196671065239,16.0,48.0,76.0,47.0,24.74,77.89,39.66,61.0,47.69,42.0,38.54,37.0,25.0,34.34,63.0,46.0,17.0,52.0,94.0,73.0,27.0,45.0
2008-05-01,1.9,Central Denmark,1.9,1.087479720067436,0.04342448001986756,0.07377492304450617,0.09836656405934156,0.19330897557231363,0.17385356337703248,0.07844422197137364,0.12373642156198819,0.16389239233304853,0.1458377698158276,0.11813326284974722,1238683.0,13.189169464665296,51.86918202639416,0.9045949243710194,83.64165940277533,9.0,40.0,72.0,50.0,35.05,61.05,20.69,53.0,50.77,48.0,29.17,32.0,9.78,16.16,32.0,66.0,18.0,35.0,100.0,76.0,15.0,0.0
2008-06-01,1.8,Central Denmark,1.9,0.9500641654278292,0.044118143446918785,0.06641785958917955,0.0778083620791113,0.1682906635484284,0.15577715377075688,0.06738043726438506,0.1068461219478106,0.14855782120671562,0.11566975063719434,0.09978721899630359,1238683.0,13.189169464665296,50.321698126154956,0.9045949243710194,83.64165940277532,18.0,52.0,76.0,51.0,21.65,55.79,41.38,66.0,50.77,45.0,52.08,30.0,15.22,12.12,48.0,100.0,37.0,34.0,35.0,85.0,8.0,19.0
2008-07-01,1.6,Central Denmark,1.8,0.6717342933584323,0.030911388879142996,0.05899838689623232,0.05790001267210033,0.12521466155104624,0.09022359698227016,0.045033343189411365,0.07092359275823672,0.10465937249943338,0.0946170938787981,0.0773569274995812,1238683.0,13.572883457672384,51.450254827102654,0.9045949243710194,83.64165940277535,17.0,51.0,72.0,46.0,47.42,73.68,0.0,51.0,49.23,46.0,38.54,36.0,18.48,14.14,39.0,14.0,29.0,23.0,20.0,61.0,22.0,44.0
2008-08-01,1.8,Central Denmark,1.6,0.8221062113184886,0.030683700252791848,0.05888790957606516,0.07810396427983379,0.14644493302468836,0.1413309829825564,0.05935281412534989,0.10057435082859552,0.11529632822261181,0.10057435082859552,0.08135829612482687,1240576.0,13.552172539207591,52.015656437009895,0.9041708908574456,83.60474926165688,12.0,48.0,88.0,68.0,36.08,67.37,27.59,70.0,44.62,54.0,37.5,30.0,15.22,16.16,47.0,16.0,27.0,28.0,19.0,79.0,39.0,28.0
2008-09-01,1.9,Central Denmark,1.8,0.7990946310300916,0.042748013286082534,0.06790298139305528,0.0763908540671872,0.14151598622143569,0.11018801980600335,0.0677486564353438,0.08827387581097187,0.12299699129605696,0.10895342014431145,0.07176110533584251,1240576.0,13.552172539207591,52.23245734239579,0.8970449423798073,83.60474926165686,13.0,58.0,84.0,60.0,46.39,64.21,37.93,71.0,44.62,49.0,38.54,33.0,23.91,11.11,39.0,14.0,17.0,41.0,23.0,83.0,18.0,35.0
2008-10-01,2.0,Central Denmark,1.9,0.7490443631974572,0.0372827511093757,0.06246071289752552,0.07488829660065074,0.13250709376968592,0.09538573985125991,0.05697320840523645,0.08989823535897085,0.12314605669460459,0.10749052917248578,0.06455887637987134,1240576.0,13.552172539207591,49.9436930909513,0.8970449423798069,83.60474926165686,14.0,54.0,80.0,65.0,45.36,53.68,17.24,73.0,44.62,48.0,61.46,48.0,17.39,10.1,54.0,12.0,32.0,37.0,19.0,78.0,27.0,24.0
